Date,Store,Dept,Weekly_Sales,IsHoliday
2011-04-22,1,1,104542.27,False
2011-04-29,1,1,44779.08,False
2011-05-06,1,1,20926.14,False
2011-05-13,1,1,19936.0,False
2011-05-20,1,1,20972.16,False
2011-05-27,1,1,21853.57,False
2011-06-03,1,1,20516.54,False
2011-06-10,1,1,21333.81,False
2011-06-17,1,1,23031.85,False
2011-06-24,1,1,23254.79,False
2011-07-01,1,1,26193.1,False
2011-07-08,1,1,21501.23,False
2011-07-15,1,1,22895.88,False
2011-07-22,1,1,24103.36,False
2011-07-29,1,1,26240.48,False
2011-08-05,1,1,24767.89,False
2011-08-12,1,1,23885.64,False
2011-08-19,1,1,23779.88,False
2011-08-26,1,1,25240.0,False
2011-09-02,1,1,24343.48,False
2011-09-09,1,1,26184.96,True
2011-09-16,1,1,25064.03,False
2011-09-23,1,1,28029.0,False
2011-09-30,1,1,27494.7,False
2011-10-07,1,1,33732.46,False
2011-10-14,1,1,37836.35,False
2011-10-21,1,1,50104.11,False
2011-10-28,1,1,67942.29,False
2011-11-04,1,1,56787.53,False
2011-11-11,1,1,23264.18,False
2011-11-18,1,1,25364.31,False
2011-11-25,1,1,30598.41,True
2011-12-02,1,1,40367.79,False
2011-12-09,1,1,55582.35,False
2011-12-16,1,1,90760.62,False
2011-12-23,1,1,114300.64,False
2011-12-30,1,1,30938.99,True
2012-01-06,1,1,20432.19,False
2012-01-13,1,1,19677.98,False
2012-01-20,1,1,22077.43,False
2012-01-27,1,1,24373.88,False
2012-02-03,1,1,29369.44,False
2012-02-10,1,1,38864.35,True
2012-02-17,1,1,47129.06,False
2012-02-24,1,1,24955.6,False
2012-03-02,1,1,25420.5,False
2012-03-09,1,1,28250.82,False
2012-03-16,1,1,29453.96,False
2012-03-23,1,1,33122.93,False
2012-03-30,1,1,56480.79,False
2012-04-06,1,1,120877.0,False
2012-04-13,1,1,45219.84,False
2012-04-20,1,1,23002.88,False
2012-04-27,1,1,21895.62,False
2012-05-04,1,1,22351.92,False
2012-05-11,1,1,23508.19,False
2012-05-18,1,1,22781.59,False
2012-05-25,1,1,23739.98,False
2012-06-01,1,1,21489.43,False
2012-06-08,1,1,25032.25,False
2012-06-15,1,1,25945.72,False
2012-06-22,1,1,25074.0,False
2012-06-29,1,1,27564.31,False
2012-07-06,1,1,25187.22,False
2012-07-13,1,1,22540.27,False
2012-07-20,1,1,24264.13,False
2012-07-27,1,1,25201.9,False
2012-08-03,1,1,25870.76,False
2012-08-10,1,1,24530.34,False
2012-08-17,1,1,25395.28,False
2012-08-24,1,1,26062.8,False
2012-08-31,1,1,26148.77,False
2012-09-07,1,1,28300.51,True
2012-09-14,1,1,26504.36,False
2012-09-21,1,1,28001.11,False
2012-09-28,1,1,29589.36,False
2012-10-05,1,1,33745.96,False
2012-10-12,1,1,43537.91,False
2012-10-19,1,1,46203.34,False
2012-10-26,1,1,57391.58,False
2010-02-05,1,2,67221.26,False
2010-02-12,1,2,67613.66,True
2010-02-19,1,2,70599.39,False
2010-02-26,1,2,63655.05,False
2010-03-05,1,2,71369.93,False
2010-03-12,1,2,70177.17,False
2010-03-19,1,2,63695.34,False
2010-03-26,1,2,66016.75,False
2010-04-02,1,2,73361.18,False
2010-04-09,1,2,64624.41,False
2010-04-16,1,2,69554.04,False
2010-04-23,1,2,70815.75,False
2010-04-30,1,2,64190.4,False
2010-05-07,1,2,68167.09,False
2010-05-14,1,2,68738.92,False
2010-05-21,1,2,67991.68,False
2010-05-28,1,2,72136.09,False
2010-06-04,1,2,73600.63,False
2010-06-11,1,2,76405.69,False
2010-06-18,1,2,75451.1,False
2010-06-25,1,2,74356.67,False
2010-07-02,1,2,84158.64,False
2010-07-09,1,2,73580.79,False
2010-07-16,1,2,85397.93,False
2010-07-23,1,2,81848.79,False
2010-07-30,1,2,81429.56,False
2010-08-06,1,2,83529.2,False
2010-08-13,1,2,78283.45,False
2010-08-20,1,2,88113.7,False
2010-08-27,1,2,101882.54,False
2010-09-03,1,2,87964.35,False
2010-09-10,1,2,77833.01,True
2010-09-17,1,2,68218.78,False
2010-09-24,1,2,66046.14,False
2010-10-01,1,2,65001.01,False
2010-10-08,1,2,66657.14,False
2010-10-15,1,2,63822.36,False
2010-10-22,1,2,57301.1,False
2010-10-29,1,2,59508.72,False
2010-11-05,1,2,60054.94,False
2010-11-12,1,2,63854.09,False
2010-11-19,1,2,61333.63,False
2010-11-26,1,2,65104.32,True
2010-12-03,1,2,69075.53,False
2010-12-10,1,2,77361.28,False
2010-12-17,1,2,95167.42,False
2010-12-24,1,2,117466.38,False
2010-12-31,1,2,52573.33,True
2011-01-07,1,2,54922.71,False
2011-01-14,1,2,50018.89,False
2011-01-21,1,2,58906.42,False
2011-01-28,1,2,54160.2,False
2011-02-04,1,2,54031.36,False
2011-02-11,1,2,58380.34,True
2011-02-18,1,2,64232.34,False
2011-02-25,1,2,60907.46,False
2011-03-04,1,2,64397.61,False
2011-03-11,1,2,53517.72,False
2011-03-18,1,2,62429.36,False
2011-03-25,1,2,60108.61,False
2011-04-01,1,2,57761.7,False
2011-04-08,1,2,60738.96,False
2011-04-15,1,2,60211.39,False
2011-04-22,1,2,64770.63,False
2011-04-29,1,2,55036.8,False
2011-05-06,1,2,60535.01,False
2011-05-13,1,2,56240.21,False
2011-05-20,1,2,60399.2,False
2011-05-27,1,2,62059.77,False
2011-06-03,1,2,69965.17,False
2011-06-10,1,2,68317.57,False
2011-06-17,1,2,68079.79,False
2011-06-24,1,2,66781.9,False
2011-07-01,1,2,71719.28,False
2011-07-08,1,2,67288.77,False
2011-07-15,1,2,68893.65,False
2011-07-22,1,2,71247.74,False
2011-07-29,1,2,70236.04,False
2011-08-05,1,2,75963.6,False
2011-08-12,1,2,74819.05,False
2011-08-19,1,2,84415.83,False
2011-08-26,1,2,93965.46,False
2011-09-02,1,2,79350.47,False
2011-09-09,1,2,77354.16,True
2011-09-16,1,2,64312.22,False
2011-09-23,1,2,63828.04,False
2011-09-30,1,2,64498.86,False
2011-10-07,1,2,70676.59,False
2011-10-14,1,2,63084.95,False
2011-10-21,1,2,71499.54,False
2011-10-28,1,2,66231.67,False
2011-11-04,1,2,66051.84,False
2011-11-11,1,2,67624.07,False
2011-11-18,1,2,65968.77,False
2011-11-25,1,2,74590.64,True
2011-12-02,1,2,79402.79,False
2011-12-09,1,2,88298.09,False
2011-12-16,1,2,102193.09,False
2011-12-23,1,2,120100.97,False
2011-12-30,1,2,55312.44,True
2012-01-06,1,2,61743.23,False
2012-01-13,1,2,56285.67,False
2012-01-20,1,2,60949.87,False
2012-01-27,1,2,55293.72,False
2012-02-03,1,2,64470.15,False
2012-02-10,1,2,65152.87,True
2012-02-17,1,2,67081.62,False
2012-02-24,1,2,70254.46,False
2012-03-02,1,2,67936.43,False
2012-03-09,1,2,67105.22,False
2012-03-16,1,2,63159.32,False
2012-03-23,1,2,62853.65,False
2012-03-30,1,2,64231.32,False
2012-04-06,1,2,76246.01,False
2012-04-13,1,2,63643.15,False
2012-04-20,1,2,69402.52,False
2012-04-27,1,2,65369.31,False
2012-05-04,1,2,65663.86,False
2012-05-11,1,2,64529.21,False
2012-05-18,1,2,65250.85,False
2012-05-25,1,2,74592.55,False
2012-06-01,1,2,72434.02,False
2012-06-08,1,2,77140.87,False
2012-06-15,1,2,74775.75,False
2012-06-22,1,2,75245.23,False
2012-06-29,1,2,77771.13,False
2012-07-06,1,2,81492.83,False
2012-07-13,1,2,75919.15,False
2012-07-20,1,2,77292.29,False
2012-07-27,1,2,72499.42,False
2012-08-03,1,2,81356.34,False
2012-08-10,1,2,83963.53,False
2012-08-17,1,2,88215.41,False
2012-08-24,1,2,100466.66,False
2012-08-31,1,2,89041.12,False
2012-09-07,1,2,79022.61,True
2012-09-14,1,2,68403.84,False
2012-09-21,1,2,68505.67,False
2012-09-28,1,2,69902.67,False
2012-10-05,1,2,73844.48,False
2012-10-12,1,2,72490.07,False
2012-10-19,1,2,69170.0,False
2012-10-26,1,2,66410.81,False
2010-02-05,1,3,19124.33,False
2010-02-12,1,3,17989.26,True
2010-02-19,1,3,15994.98,False
2010-02-26,1,3,14895.27,False
2010-03-05,1,3,17508.84,False
2010-03-12,1,3,16375.49,False
2010-03-19,1,3,15438.68,False
2010-03-26,1,3,16307.69,False
2010-04-02,1,3,19082.33,False
2010-04-09,1,3,15684.15,False
2010-04-16,1,3,15696.42,False
2010-04-23,1,3,15152.33,False
2010-04-30,1,3,14211.43,False
2010-05-07,1,3,12644.2,False
2010-05-14,1,3,13728.67,False
2010-05-21,1,3,14294.44,False
2010-05-28,1,3,13151.23,False
2010-06-04,1,3,14543.05,False
2010-06-11,1,3,15221.38,False
2010-06-18,1,3,15874.88,False
2010-06-25,1,3,13844.27,False
2010-07-02,1,3,14938.42,False
2010-07-09,1,3,13054.15,False
2010-07-16,1,3,21067.41,False
2010-07-23,1,3,24422.97,False
2010-07-30,1,3,28722.9,False
2010-08-06,1,3,39751.0,False
2010-08-13,1,3,44833.14,False
2010-08-20,1,3,59840.16,False
2010-08-27,1,3,78532.61,False
2010-09-03,1,3,54870.09,False
2010-09-10,1,3,28162.01,True
2010-09-17,1,3,18145.36,False
2010-09-24,1,3,12404.29,False
2010-10-01,1,3,11867.32,False
2010-10-08,1,3,13205.15,False
2010-10-15,1,3,12826.65,False
2010-10-22,1,3,12638.67,False
2010-10-29,1,3,12502.48,False
2010-11-05,1,3,12737.37,False
2010-11-12,1,3,15514.0,False
2010-11-19,1,3,15101.58,False
2010-11-26,1,3,21971.95,True
2010-12-03,1,3,17580.93,False
2010-12-10,1,3,23273.13,False
2010-12-17,1,3,28804.83,False
2010-12-24,1,3,35122.18,False
2010-12-31,1,3,11178.47,True
2011-01-07,1,3,16801.43,False
2011-01-14,1,3,17301.67,False
2011-01-21,1,3,20975.77,False
2011-01-28,1,3,16895.48,False
2011-02-04,1,3,14547.83,False
2011-02-11,1,3,14580.49,True
2011-02-18,1,3,14616.39,False
2011-02-25,1,3,13111.37,False
2011-03-04,1,3,14218.3,False
2011-03-11,1,3,10131.7,False
2011-03-18,1,3,13097.25,False
2011-03-25,1,3,12099.61,False
2011-04-01,1,3,11941.1,False
2011-04-08,1,3,13310.41,False
2011-04-15,1,3,11376.68,False
2011-04-22,1,3,15754.8,False
2011-04-29,1,3,10684.47,False
2011-05-06,1,3,11720.57,False
2011-05-13,1,3,10927.68,False
2011-05-20,1,3,12625.12,False
2011-05-27,1,3,11420.89,False
2011-06-03,1,3,12212.75,False
2011-06-10,1,3,9601.8,False
2011-06-17,1,3,11788.97,False
2011-06-24,1,3,12128.83,False
2011-07-01,1,3,13183.87,False
2011-07-08,1,3,13359.38,False
2011-07-15,1,3,19448.0,False
2011-07-22,1,3,20128.8,False
2011-07-29,1,3,25963.57,False
2011-08-05,1,3,31887.61,False
2011-08-12,1,3,43358.35,False
2011-08-19,1,3,52165.5,False
2011-08-26,1,3,73298.45,False
2011-09-02,1,3,55857.55,False
2011-09-09,1,3,28092.1,True
2011-09-16,1,3,17834.95,False
2011-09-23,1,3,15154.5,False
2011-09-30,1,3,13916.73,False
2011-10-07,1,3,13534.83,False
2011-10-14,1,3,12451.38,False
2011-10-21,1,3,13222.24,False
2011-10-28,1,3,12555.14,False
2011-11-04,1,3,11687.82,False
2011-11-11,1,3,13125.8,False
2011-11-18,1,3,15127.02,False
2011-11-25,1,3,20955.98,True
2011-12-02,1,3,17680.84,False
2011-12-09,1,3,25106.1,False
2011-12-16,1,3,27936.62,False
2011-12-23,1,3,36981.17,False
2011-12-30,1,3,14386.78,True
2012-01-06,1,3,16169.53,False
2012-01-13,1,3,15657.32,False
2012-01-20,1,3,18705.12,False
2012-01-27,1,3,14621.27,False
2012-02-03,1,3,15813.18,False
2012-02-10,1,3,15325.89,True
2012-02-17,1,3,14656.78,False
2012-02-24,1,3,13184.85,False
2012-03-02,1,3,13139.1,False
2012-03-09,1,3,12597.04,False
2012-03-16,1,3,11925.78,False
2012-03-23,1,3,10071.34,False
2012-03-30,1,3,12752.4,False
2012-04-06,1,3,14603.75,False
2012-04-13,1,3,10287.43,False
2012-04-20,1,3,10294.3,False
2012-04-27,1,3,12263.93,False
2012-05-04,1,3,11747.81,False
2012-05-11,1,3,11702.76,False
2012-05-18,1,3,11355.61,False
2012-05-25,1,3,11116.56,False
2012-06-01,1,3,11761.52,False
2012-06-08,1,3,12726.05,False
2012-06-15,1,3,12100.55,False
2012-06-22,1,3,11369.67,False
2012-06-29,1,3,14246.19,False
2012-07-06,1,3,12697.33,False
2012-07-13,1,3,18970.37,False
2012-07-20,1,3,26283.87,False
2012-07-27,1,3,27944.85,False
2012-08-03,1,3,32710.52,False
2012-08-10,1,3,47055.64,False
2012-08-17,1,3,58490.33,False
2012-08-24,1,3,84881.19,False
2012-08-31,1,3,67059.68,False
2012-09-07,1,3,27449.09,True
2012-09-14,1,3,17889.88,False
2012-09-21,1,3,15033.02,False
2012-09-28,1,3,13676.18,False
2012-10-05,1,3,14477.92,False
2012-10-12,1,3,15071.38,False
2012-10-19,1,3,12836.48,False
2012-10-26,1,3,12668.32,False
2010-02-05,1,4,26458.18,False
2010-02-12,1,4,24528.12,True
2010-02-19,1,4,24818.54,False
2010-02-26,1,4,23580.99,False
2010-03-05,1,4,25980.33,False
2010-03-12,1,4,26726.58,False
2010-03-19,1,4,22857.56,False
2010-03-26,1,4,24420.83,False
2010-04-02,1,4,27007.39,False
2010-04-09,1,4,22862.96,False
2010-04-16,1,4,26797.08,False
2010-04-23,1,4,26140.04,False
2010-04-30,1,4,23310.85,False
2010-05-07,1,4,26359.19,False
2010-05-14,1,4,26367.93,False
2010-05-21,1,4,26151.13,False
2010-05-28,1,4,28938.11,False
2010-06-04,1,4,31517.64,False
2010-06-11,1,4,30273.12,False
2010-06-18,1,4,27932.68,False
2010-06-25,1,4,27645.83,False
2010-07-02,1,4,32145.0,False
2010-07-09,1,4,26209.65,False
2010-07-16,1,4,29845.25,False
2010-07-23,1,4,29032.65,False
2010-07-30,1,4,28272.59,False
2010-08-06,1,4,30983.59,False
2010-08-13,1,4,28340.41,False
2010-08-20,1,4,30198.85,False
2010-08-27,1,4,37415.42,False
2010-09-03,1,4,36074.94,False
2010-09-10,1,4,30317.38,True
2010-09-17,1,4,28744.46,False
2010-09-24,1,4,25213.72,False
2010-10-01,1,4,25052.57,False
2010-10-08,1,4,25637.3,False
2010-10-15,1,4,22748.39,False
2010-10-22,1,4,21975.18,False
2010-10-29,1,4,22505.29,False
2010-11-05,1,4,22538.73,False
2010-11-12,1,4,24482.49,False
2010-11-19,1,4,22974.29,False
2010-11-26,1,4,21860.43,True
2010-12-03,1,4,24071.56,False
2010-12-10,1,4,22580.76,False
2010-12-17,1,4,23836.99,False
2010-12-24,1,4,24398.12,False
2010-12-31,1,4,24997.16,True
2011-01-07,1,4,27077.12,False
2011-01-14,1,4,22301.04,False
2011-01-21,1,4,24425.8,False
2011-01-28,1,4,22247.52,False
2011-02-04,1,4,23085.68,False
2011-02-11,1,4,23002.57,True
2011-02-18,1,4,24913.77,False
2011-02-25,1,4,25362.96,False
2011-03-04,1,4,28807.51,False
2011-03-11,1,4,22169.5,False
2011-03-18,1,4,25111.09,False
2011-03-25,1,4,22660.92,False
2011-04-01,1,4,23261.23,False
2011-04-08,1,4,24788.96,False
2011-04-15,1,4,22380.65,False
2011-04-22,1,4,23061.53,False
2011-04-29,1,4,21023.96,False
2011-05-06,1,4,25334.87,False
2011-05-13,1,4,21664.35,False
2011-05-20,1,4,26229.23,False
2011-05-27,1,4,26730.55,False
2011-06-03,1,4,33092.33,False
2011-06-10,1,4,28895.34,False
2011-06-17,1,4,29767.72,False
2011-06-24,1,4,28346.64,False
2011-07-01,1,4,32998.15,False
2011-07-08,1,4,27864.84,False
2011-07-15,1,4,29185.85,False
2011-07-22,1,4,28766.5,False
2011-07-29,1,4,29928.66,False
2011-08-05,1,4,33191.21,False
2011-08-12,1,4,29810.29,False
2011-08-19,1,4,30867.99,False
2011-08-26,1,4,37263.09,False
2011-09-02,1,4,32635.51,False
2011-09-09,1,4,33297.82,True
2011-09-16,1,4,27448.55,False
2011-09-23,1,4,28031.58,False
2011-09-30,1,4,27710.87,False
2011-10-07,1,4,31578.32,False
2011-10-14,1,4,26017.15,False
2011-10-21,1,4,27967.14,False
2011-10-28,1,4,24990.05,False
2011-11-04,1,4,27225.6,False
2011-11-11,1,4,26273.39,False
2011-11-18,1,4,25642.33,False
2011-11-25,1,4,22921.23,True
2011-12-02,1,4,25139.02,False
2011-12-09,1,4,26564.61,False
2011-12-16,1,4,27323.1,False
2011-12-23,1,4,26422.77,False
2011-12-30,1,4,20991.43,True
2012-01-06,1,4,29239.44,False
2012-01-13,1,4,25091.65,False
2012-01-20,1,4,25771.57,False
2012-01-27,1,4,22167.45,False
2012-02-03,1,4,28984.86,False
2012-02-10,1,4,26968.17,True
2012-02-17,1,4,27395.25,False
2012-02-24,1,4,25864.45,False
2012-03-02,1,4,27655.78,False
2012-03-09,1,4,26144.43,False
2012-03-16,1,4,24302.75,False
2012-03-23,1,4,22912.55,False
2012-03-30,1,4,23762.55,False
2012-04-06,1,4,29280.65,False
2012-04-13,1,4,24044.37,False
2012-04-20,1,4,27935.53,False
2012-04-27,1,4,26085.63,False
2012-05-04,1,4,27804.67,False
2012-05-11,1,4,25704.66,False
2012-05-18,1,4,25692.96,False
2012-05-25,1,4,29320.66,False
2012-06-01,1,4,31904.88,False
2012-06-08,1,4,36345.71,False
2012-06-15,1,4,29232.26,False
2012-06-22,1,4,28863.43,False
2012-06-29,1,4,30434.46,False
2012-07-06,1,4,32954.82,False
2012-07-13,1,4,32966.91,False
2012-07-20,1,4,31821.88,False
2012-07-27,1,4,30347.22,False
2012-08-03,1,4,33715.14,False
2012-08-10,1,4,32433.45,False
2012-08-17,1,4,33674.24,False
2012-08-24,1,4,37288.9,False
2012-08-31,1,4,35074.02,False
2012-09-07,1,4,33044.35,True
2012-09-14,1,4,28276.65,False
2012-09-21,1,4,27640.53,False
2012-09-28,1,4,27568.72,False
2012-10-05,1,4,30232.25,False
2012-10-12,1,4,29004.25,False
2012-10-19,1,4,27475.36,False
2012-10-26,1,4,28017.74,False
2010-02-05,1,5,45586.61,False
2010-02-12,1,5,40140.12,True
2010-02-19,1,5,42646.85,False
2010-02-26,1,5,37240.47,False
2010-03-05,1,5,36575.27,False
2010-03-12,1,5,53347.53,False
2010-03-19,1,5,39532.44,False
2010-03-26,1,5,72946.48,False
2010-04-02,1,5,66706.9,False
2010-04-09,1,5,36489.13,False
2010-04-16,1,5,26572.54,False
2010-04-23,1,5,44743.49,False
2010-04-30,1,5,41200.46,False
2010-05-07,1,5,30657.04,False
2010-05-14,1,5,32971.39,False
2010-05-21,1,5,24949.9,False
2010-05-28,1,5,23177.68,False
2010-06-04,1,5,29194.58,False
2010-06-11,1,5,26722.41,False
2010-06-18,1,5,29771.22,False
2010-06-25,1,5,28584.44,False
2010-07-02,1,5,29061.61,False
2010-07-09,1,5,21115.7,False
2010-07-16,1,5,25508.77,False
2010-07-23,1,5,23415.35,False
2010-07-30,1,5,22230.07,False
2010-08-06,1,5,25645.11,False
2010-08-13,1,5,21621.09,False
2010-08-20,1,5,21363.78,False
2010-08-27,1,5,22109.73,False
2010-09-03,1,5,16253.58,False
2010-09-10,1,5,19445.35,True
2010-09-17,1,5,19867.37,False
2010-09-24,1,5,22783.18,False
2010-10-01,1,5,30687.17,False
2010-10-08,1,5,32295.52,False
2010-10-15,1,5,34074.38,False
2010-10-22,1,5,34422.41,False
2010-10-29,1,5,28971.25,False
2010-11-05,1,5,34247.4,False
2010-11-12,1,5,47638.81,False
2010-11-19,1,5,41769.68,False
2010-11-26,1,5,140290.65,True
2010-12-03,1,5,63126.49,False
2010-12-10,1,5,92670.9,False
2010-12-17,1,5,130381.29,False
2010-12-24,1,5,160847.8,False
2010-12-31,1,5,47842.19,True
2011-01-07,1,5,34108.04,False
2011-01-14,1,5,25202.01,False
2011-01-21,1,5,26251.63,False
2011-01-28,1,5,32735.41,False
2011-02-04,1,5,34802.27,False
2011-02-11,1,5,36077.48,True
2011-02-18,1,5,39925.82,False
2011-02-25,1,5,39790.64,False
2011-03-04,1,5,48180.53,False
2011-03-11,1,5,35853.74,False
2011-03-18,1,5,33142.73,False
2011-03-25,1,5,26873.51,False
2011-04-01,1,5,33520.02,False
2011-04-08,1,5,36187.55,False
2011-04-15,1,5,36904.64,False
2011-04-22,1,5,47530.98,False
2011-04-29,1,5,27816.94,False
2011-05-06,1,5,17461.44,False
2011-05-13,1,5,18810.01,False
2011-05-20,1,5,23039.89,False
2011-05-27,1,5,20477.29,False
2011-06-03,1,5,24517.0,False
2011-06-10,1,5,24495.8,False
2011-06-17,1,5,32768.35,False
2011-06-24,1,5,25848.7,False
2011-07-01,1,5,26980.27,False
2011-07-08,1,5,22418.07,False
2011-07-15,1,5,22557.32,False
2011-07-22,1,5,23312.76,False
2011-07-29,1,5,22841.44,False
2011-08-05,1,5,25996.02,False
2011-08-12,1,5,26851.01,False
2011-08-19,1,5,28882.45,False
2011-08-26,1,5,27404.63,False
2011-09-02,1,5,24818.5,False
2011-09-09,1,5,26967.51,True
2011-09-16,1,5,28189.26,False
2011-09-23,1,5,30564.08,False
2011-09-30,1,5,33103.72,False
2011-10-07,1,5,41494.03,False
2011-10-14,1,5,36671.95,False
2011-10-21,1,5,42329.56,False
2011-10-28,1,5,39580.45,False
2011-11-04,1,5,41761.61,False
2011-11-11,1,5,54498.98,False
2011-11-18,1,5,46638.53,False
2011-11-25,1,5,148116.15,True
2011-12-02,1,5,53240.55,False
2011-12-09,1,5,76290.45,False
2011-12-16,1,5,90695.88,False
2011-12-23,1,5,116781.4,False
2011-12-30,1,5,41350.29,True
2012-01-06,1,5,28981.09,False
2012-01-13,1,5,20326.51,False
2012-01-20,1,5,26913.24,False
2012-01-27,1,5,25710.13,False
2012-02-03,1,5,32378.35,False
2012-02-10,1,5,40173.52,True
2012-02-17,1,5,57621.91,False
2012-02-24,1,5,36158.4,False
2012-03-02,1,5,45181.01,False
2012-03-09,1,5,43579.62,False
2012-03-16,1,5,38163.05,False
2012-03-23,1,5,32020.58,False
2012-03-30,1,5,44553.9,False
2012-04-06,1,5,58010.78,False
2012-04-13,1,5,30026.78,False
2012-04-20,1,5,20828.25,False
2012-04-27,1,5,26715.41,False
2012-05-04,1,5,25831.18,False
2012-05-11,1,5,23626.35,False
2012-05-18,1,5,22768.61,False
2012-05-25,1,5,17690.8,False
2012-06-01,1,5,18837.85,False
2012-06-08,1,5,30996.32,False
2012-06-15,1,5,27979.66,False
2012-06-22,1,5,22756.04,False
2012-06-29,1,5,25477.24,False
2012-07-06,1,5,22174.08,False
2012-07-13,1,5,19105.24,False
2012-07-20,1,5,21287.14,False
2012-07-27,1,5,21159.64,False
2012-08-03,1,5,18625.71,False
2012-08-10,1,5,24688.18,False
2012-08-17,1,5,24542.0,False
2012-08-24,1,5,38672.44,False
2012-08-31,1,5,28857.33,False
2012-09-07,1,5,24034.77,True
2012-09-14,1,5,23724.27,False
2012-09-21,1,5,24812.7,False
2012-09-28,1,5,31760.25,False
2012-10-05,1,5,31605.91,False
2012-10-12,1,5,29436.08,False
2012-10-19,1,5,31088.58,False
2012-10-26,1,5,35125.5,False
2010-02-05,1,6,9000.19,False
2010-02-12,1,6,9093.79,True
2010-02-19,1,6,11338.36,False
2010-02-26,1,6,6411.19,False
2010-03-05,1,6,8693.05,False
2010-03-12,1,6,10641.75,False
2010-03-19,1,6,7223.61,False
2010-03-26,1,6,7211.64,False
2010-04-02,1,6,6958.54,False
2010-04-09,1,6,5902.07,False
2010-04-16,1,6,8203.19,False
2010-04-23,1,6,9345.31,False
2010-04-30,1,6,9348.68,False
2010-05-07,1,6,9790.44,False
2010-05-14,1,6,11038.22,False
2010-05-21,1,6,7942.86,False
2010-05-28,1,6,9752.71,False
2010-06-04,1,6,9406.53,False
2010-06-11,1,6,9882.77,False
2010-06-18,1,6,12236.27,False
2010-06-25,1,6,10667.3,False
2010-07-02,1,6,11411.07,False
2010-07-09,1,6,10329.24,False
2010-07-16,1,6,11284.73,False
2010-07-23,1,6,9024.58,False
2010-07-30,1,6,11235.77,False
2010-08-06,1,6,9138.23,False
2010-08-13,1,6,10539.12,False
2010-08-20,1,6,11053.97,False
2010-08-27,1,6,8377.78,False
2010-09-03,1,6,10009.26,False
2010-09-10,1,6,8181.76,True
2010-09-17,1,6,6965.12,False
2010-09-24,1,6,4809.05,False
2010-10-01,1,6,6070.39,False
2010-10-08,1,6,6431.57,False
2010-10-15,1,6,4646.88,False
2010-10-22,1,6,5530.6,False
2010-10-29,1,6,5326.15,False
2010-11-05,1,6,6595.06,False
2010-11-12,1,6,7139.3,False
2010-11-19,1,6,5178.11,False
2010-11-26,1,6,35079.83,True
2010-12-03,1,6,8742.53,False
2010-12-10,1,6,16857.06,False
2010-12-17,1,6,22542.59,False
2010-12-24,1,6,35796.78,False
2010-12-31,1,6,5349.62,True
2011-01-07,1,6,3795.06,False
2011-01-14,1,6,2961.13,False
2011-01-21,1,6,3087.25,False
2011-01-28,1,6,4299.23,False
2011-02-04,1,6,3940.19,False
2011-02-11,1,6,6058.74,True
2011-02-18,1,6,5771.79,False
2011-02-25,1,6,4549.78,False
2011-03-04,1,6,5053.7,False
2011-03-11,1,6,1886.67,False
2011-03-18,1,6,3893.74,False
