Date,Store,Dept,Weekly_Sales,IsHoliday
2011-08-12,1,1,11881.93,False
2011-08-19,1,1,11333.0,False
2011-08-26,1,1,11479.37,False
2011-09-02,1,1,12405.89,False
2011-09-09,1,1,13556.34,True
2011-09-16,1,1,13272.53,False
2011-09-23,1,1,12781.8,False
2011-09-30,1,1,12673.69,False
2011-10-07,1,1,16021.03,False
2011-10-14,1,1,15614.46,False
2011-10-21,1,1,18424.15,False
2011-10-28,1,1,27969.12,False
2011-11-04,1,1,38156.57,False
2011-11-11,1,1,13386.97,False
2011-11-18,1,1,14320.61,False
2011-11-25,1,1,15114.43,True
2011-12-02,1,1,20401.51,False
2011-12-09,1,1,26719.42,False
2011-12-16,1,1,40516.39,False
2011-12-23,1,1,40330.81,False
2011-12-30,1,1,22801.73,True
2012-01-06,1,1,14916.13,False
2012-01-13,1,1,13906.43,False
2012-01-20,1,1,14141.96,False
2012-01-27,1,1,14873.68,False
2012-02-03,1,1,17382.12,False
2012-02-10,1,1,24137.25,True
2012-02-17,1,1,55235.63,False
2012-02-24,1,1,14947.04,False
2012-03-02,1,1,14833.27,False
2012-03-09,1,1,15014.24,False
2012-03-16,1,1,17827.64,False
2012-03-23,1,1,16119.84,False
2012-03-30,1,1,20107.28,False
2012-04-06,1,1,44717.36,False
2012-04-13,1,1,40885.78,False
2012-04-20,1,1,12963.9,False
2012-04-27,1,1,12272.34,False
2012-05-04,1,1,13561.02,False
2012-05-11,1,1,14551.43,False
2012-05-18,1,1,12501.23,False
2012-05-25,1,1,12166.64,False
2012-06-01,1,1,12293.15,False
2012-06-08,1,1,14161.4,False
2012-06-15,1,1,12142.12,False
2012-06-22,1,1,11983.64,False
2012-06-29,1,1,11190.21,False
2012-07-06,1,1,12408.94,False
2012-07-13,1,1,11893.85,False
2012-07-20,1,1,11534.32,False
2012-07-27,1,1,11633.87,False
2012-08-03,1,1,13184.73,False
2012-08-10,1,1,11855.52,False
2012-08-17,1,1,11657.21,False
2012-08-24,1,1,12074.69,False
2012-08-31,1,1,12377.76,False
2012-09-07,1,1,14482.94,True
2012-09-14,1,1,13305.6,False
2012-09-21,1,1,13090.69,False
2012-09-28,1,1,14074.26,False
2012-10-05,1,1,16263.81,False
2012-10-12,1,1,18127.42,False
2012-10-19,1,1,19839.67,False
2012-10-26,1,1,25883.95,False
2010-02-05,1,2,74025.68,False
2010-02-12,1,2,74171.01,True
2010-02-19,1,2,73047.68,False
2010-02-26,1,2,76903.16,False
2010-03-05,1,2,78276.17,False
2010-03-12,1,2,70273.62,False
2010-03-19,1,2,67361.51,False
2010-03-26,1,2,69988.59,False
2010-04-02,1,2,69967.79,False
2010-04-09,1,2,71840.47,False
2010-04-16,1,2,72290.68,False
2010-04-23,1,2,72988.22,False
2010-04-30,1,2,69839.47,False
2010-05-07,1,2,72631.66,False
2010-05-14,1,2,69829.93,False
2010-05-21,1,2,70594.44,False
2010-05-28,1,2,71786.77,False
2010-06-04,1,2,74107.33,False
2010-06-11,1,2,73528.94,False
2010-06-18,1,2,70114.78,False
2010-06-25,1,2,72538.79,False
2010-07-02,1,2,73014.37,False
2010-07-09,1,2,71719.96,False
2010-07-16,1,2,71618.89,False
2010-07-23,1,2,70414.68,False
2010-07-30,1,2,71301.61,False
2010-08-06,1,2,71779.27,False
2010-08-13,1,2,71766.77,False
2010-08-20,1,2,71820.01,False
2010-08-27,1,2,75148.88,False
2010-09-03,1,2,79682.93,False
2010-09-10,1,2,70420.41,True
2010-09-17,1,2,69405.98,False
2010-09-24,1,2,70717.58,False
2010-10-01,1,2,71180.24,False
2010-10-08,1,2,72622.44,False
2010-10-15,1,2,68417.54,False
2010-10-22,1,2,69459.17,False
2010-10-29,1,2,67848.85,False
2010-11-05,1,2,66783.35,False
2010-11-12,1,2,66377.02,False
2010-11-19,1,2,66134.75,False
2010-11-26,1,2,67722.2,True
2010-12-03,1,2,64232.96,False
2010-12-10,1,2,66215.83,False
2010-12-17,1,2,67837.45,False
2010-12-24,1,2,76025.42,False
2010-12-31,1,2,58893.22,True
2011-01-07,1,2,66767.23,False
2011-01-14,1,2,65002.1,False
2011-01-21,1,2,64625.29,False
2011-01-28,1,2,66323.41,False
2011-02-04,1,2,74497.0,False
2011-02-11,1,2,76035.22,True
2011-02-18,1,2,75445.36,False
2011-02-25,1,2,76208.06,False
2011-03-04,1,2,77946.44,False
2011-03-11,1,2,74190.3,False
2011-03-18,1,2,74730.19,False
2011-03-25,1,2,71577.8,False
2011-04-01,1,2,76247.12,False
2011-04-08,1,2,74872.99,False
2011-04-15,1,2,75275.96,False
2011-04-22,1,2,73053.66,False
2011-04-29,1,2,73378.45,False
2011-05-06,1,2,77753.72,False
2011-05-13,1,2,75184.6,False
2011-05-20,1,2,74696.05,False
2011-05-27,1,2,72684.11,False
2011-06-03,1,2,77121.05,False
2011-06-10,1,2,77511.67,False
2011-06-17,1,2,75804.58,False
2011-06-24,1,2,73040.76,False
2011-07-01,1,2,73940.21,False
2011-07-08,1,2,76780.0,False
2011-07-15,1,2,75649.5,False
2011-07-22,1,2,73804.53,False
2011-07-29,1,2,71323.69,False
2011-08-05,1,2,78429.24,False
2011-08-12,1,2,73729.52,False
2011-08-19,1,2,74825.6,False
2011-08-26,1,2,76451.8,False
2011-09-02,1,2,83335.24,False
2011-09-09,1,2,76787.08,True
2011-09-16,1,2,76625.37,False
2011-09-23,1,2,73208.99,False
2011-09-30,1,2,72323.14,False
2011-10-07,1,2,74250.24,False
2011-10-14,1,2,71607.93,False
2011-10-21,1,2,75099.67,False
2011-10-28,1,2,71923.04,False
2011-11-04,1,2,73685.66,False
2011-11-11,1,2,76102.74,False
2011-11-18,1,2,70157.42,False
2011-11-25,1,2,73802.84,True
2011-12-02,1,2,74780.56,False
2011-12-09,1,2,73061.15,False
2011-12-16,1,2,80910.05,False
2011-12-23,1,2,91133.66,False
2011-12-30,1,2,73235.42,True
2012-01-06,1,2,74202.63,False
2012-01-13,1,2,73171.67,False
2012-01-20,1,2,71450.95,False
2012-01-27,1,2,73280.44,False
2012-02-03,1,2,81788.91,False
2012-02-10,1,2,88331.55,True
2012-02-17,1,2,83400.46,False
2012-02-24,1,2,83562.08,False
2012-03-02,1,2,83119.53,False
2012-03-09,1,2,82428.76,False
2012-03-16,1,2,81436.84,False
2012-03-23,1,2,80035.28,False
2012-03-30,1,2,79337.57,False
2012-04-06,1,2,82701.99,False
2012-04-13,1,2,81975.7,False
2012-04-20,1,2,77439.94,False
2012-04-27,1,2,79826.7,False
2012-05-04,1,2,81374.32,False
2012-05-11,1,2,78912.29,False
2012-05-18,1,2,77251.75,False
2012-05-25,1,2,79834.59,False
2012-06-01,1,2,76278.6,False
2012-06-08,1,2,85160.11,False
2012-06-15,1,2,80720.26,False
2012-06-22,1,2,77376.99,False
2012-06-29,1,2,77061.55,False
2012-07-06,1,2,80195.75,False
2012-07-13,1,2,79236.66,False
2012-07-20,1,2,78081.45,False
2012-07-27,1,2,76008.49,False
2012-08-03,1,2,78226.82,False
2012-08-10,1,2,78555.3,False
2012-08-17,1,2,77949.05,False
2012-08-24,1,2,79476.87,False
2012-08-31,1,2,80800.52,False
2012-09-07,1,2,76954.26,True
2012-09-14,1,2,73237.2,False
2012-09-21,1,2,72639.45,False
2012-09-28,1,2,73447.25,False
2012-10-05,1,2,77695.14,False
2012-10-12,1,2,70345.66,False
2012-10-19,1,2,72884.73,False
2012-10-26,1,2,73961.07,False
2010-02-05,1,3,16960.68,False
2010-02-12,1,3,16055.53,True
2010-02-19,1,3,13397.8,False
2010-02-26,1,3,16836.91,False
2010-03-05,1,3,16045.09,False
2010-03-12,1,3,14656.62,False
2010-03-19,1,3,13285.11,False
2010-03-26,1,3,12133.8,False
2010-04-02,1,3,10802.73,False
2010-04-09,1,3,12775.15,False
2010-04-16,1,3,13882.55,False
2010-04-23,1,3,12512.84,False
2010-04-30,1,3,12075.02,False
2010-05-07,1,3,12610.78,False
2010-05-14,1,3,12241.32,False
2010-05-21,1,3,10327.94,False
2010-05-28,1,3,10026.97,False
2010-06-04,1,3,9999.48,False
2010-06-11,1,3,9798.28,False
2010-06-18,1,3,9892.9,False
2010-06-25,1,3,8765.94,False
2010-07-02,1,3,9735.18,False
2010-07-09,1,3,10627.84,False
2010-07-16,1,3,14377.58,False
2010-07-23,1,3,16706.48,False
2010-07-30,1,3,21831.26,False
2010-08-06,1,3,28620.5,False
2010-08-13,1,3,35175.83,False
2010-08-20,1,3,43938.19,False
2010-08-27,1,3,72028.94,False
2010-09-03,1,3,72549.46,False
2010-09-10,1,3,23338.8,True
2010-09-17,1,3,15550.72,False
2010-09-24,1,3,13502.22,False
2010-10-01,1,3,12537.61,False
2010-10-08,1,3,12937.75,False
2010-10-15,1,3,13650.9,False
2010-10-22,1,3,11815.3,False
2010-10-29,1,3,11882.18,False
2010-11-05,1,3,10791.06,False
2010-11-12,1,3,10780.97,False
2010-11-19,1,3,10105.46,False
2010-11-26,1,3,11589.27,True
2010-12-03,1,3,13445.68,False
2010-12-10,1,3,14055.3,False
2010-12-17,1,3,15340.47,False
2010-12-24,1,3,16254.28,False
2010-12-31,1,3,8891.99,True
2011-01-07,1,3,15601.28,False
2011-01-14,1,3,14594.85,False
2011-01-21,1,3,13814.83,False
2011-01-28,1,3,18970.89,False
2011-02-04,1,3,16826.81,False
2011-02-11,1,3,16770.2,True
2011-02-18,1,3,13860.49,False
2011-02-25,1,3,14500.45,False
2011-03-04,1,3,13700.82,False
2011-03-11,1,3,12225.28,False
2011-03-18,1,3,13390.74,False
2011-03-25,1,3,12644.74,False
2011-04-01,1,3,12844.73,False
2011-04-08,1,3,14663.75,False
2011-04-15,1,3,13159.49,False
2011-04-22,1,3,9470.56,False
2011-04-29,1,3,12372.81,False
2011-05-06,1,3,12120.5,False
2011-05-13,1,3,11816.0,False
2011-05-20,1,3,11056.02,False
2011-05-27,1,3,10943.66,False
2011-06-03,1,3,9539.32,False
2011-06-10,1,3,10429.85,False
2011-06-17,1,3,9736.77,False
2011-06-24,1,3,8939.95,False
2011-07-01,1,3,8751.34,False
2011-07-08,1,3,9130.93,False
2011-07-15,1,3,10549.44,False
2011-07-22,1,3,14659.79,False
2011-07-29,1,3,17540.53,False
2011-08-05,1,3,24861.32,False
2011-08-12,1,3,34676.92,False
2011-08-19,1,3,49245.46,False
2011-08-26,1,3,78552.99,False
2011-09-02,1,3,77851.52,False
2011-09-09,1,3,23799.74,True
2011-09-16,1,3,14490.0,False
2011-09-23,1,3,13102.46,False
2011-09-30,1,3,12658.93,False
2011-10-07,1,3,11891.1,False
2011-10-14,1,3,11995.7,False
2011-10-21,1,3,11710.61,False
2011-10-28,1,3,10895.08,False
2011-11-04,1,3,10570.48,False
2011-11-11,1,3,11553.95,False
2011-11-18,1,3,12376.67,False
2011-11-25,1,3,11468.69,True
2011-12-02,1,3,12195.12,False
2011-12-09,1,3,15325.1,False
2011-12-16,1,3,15620.92,False
2011-12-23,1,3,16424.92,False
2011-12-30,1,3,10402.0,True
2012-01-06,1,3,16646.17,False
2012-01-13,1,3,16902.28,False
2012-01-20,1,3,16329.86,False
2012-01-27,1,3,18075.83,False
2012-02-03,1,3,17241.56,False
2012-02-10,1,3,16727.66,True
2012-02-17,1,3,16588.56,False
2012-02-24,1,3,14335.03,False
2012-03-02,1,3,15684.81,False
2012-03-09,1,3,14817.01,False
2012-03-16,1,3,14691.66,False
2012-03-23,1,3,13195.74,False
2012-03-30,1,3,13169.68,False
2012-04-06,1,3,11162.88,False
2012-04-13,1,3,13527.6,False
2012-04-20,1,3,12945.92,False
2012-04-27,1,3,10769.07,False
2012-05-04,1,3,11842.37,False
2012-05-11,1,3,11943.86,False
2012-05-18,1,3,11602.17,False
2012-05-25,1,3,11860.75,False
2012-06-01,1,3,10691.96,False
2012-06-08,1,3,11143.01,False
2012-06-15,1,3,10080.83,False
2012-06-22,1,3,9098.93,False
2012-06-29,1,3,8911.12,False
2012-07-06,1,3,8879.07,False
2012-07-13,1,3,12999.63,False
2012-07-20,1,3,20895.64,False
2012-07-27,1,3,19404.57,False
2012-08-03,1,3,27322.46,False
2012-08-10,1,3,37304.85,False
2012-08-17,1,3,52541.3,False
2012-08-24,1,3,87706.87,False
2012-08-31,1,3,81613.96,False
2012-09-07,1,3,26329.11,True
2012-09-14,1,3,17325.02,False
2012-09-21,1,3,15169.28,False
2012-09-28,1,3,11779.32,False
2012-10-05,1,3,11791.9,False
2012-10-12,1,3,11353.41,False
2012-10-19,1,3,11444.13,False
2012-10-26,1,3,10252.99,False
2010-02-05,1,4,27630.54,False
2010-02-12,1,4,25596.35,True
2010-02-19,1,4,25676.71,False
2010-02-26,1,4,26155.56,False
2010-03-05,1,4,26065.38,False
2010-03-12,1,4,24906.92,False
2010-03-19,1,4,24722.78,False
2010-03-26,1,4,24992.76,False
2010-04-02,1,4,26438.71,False
2010-04-09,1,4,26391.1,False
2010-04-16,1,4,25615.68,False
2010-04-23,1,4,25461.79,False
2010-04-30,1,4,25234.07,False
2010-05-07,1,4,27925.17,False
2010-05-14,1,4,24857.66,False
2010-05-21,1,4,23688.52,False
2010-05-28,1,4,25929.27,False
2010-06-04,1,4,27682.22,False
2010-06-11,1,4,26571.34,False
2010-06-18,1,4,23842.32,False
2010-06-25,1,4,23956.32,False
2010-07-02,1,4,27053.5,False
2010-07-09,1,4,27281.9,False
2010-07-16,1,4,25710.67,False
2010-07-23,1,4,22592.67,False
2010-07-30,1,4,22814.99,False
2010-08-06,1,4,26719.93,False
2010-08-13,1,4,25394.54,False
2010-08-20,1,4,25895.37,False
2010-08-27,1,4,29727.93,False
2010-09-03,1,4,31614.73,False
2010-09-10,1,4,25385.84,True
2010-09-17,1,4,24937.12,False
2010-09-24,1,4,24011.37,False
2010-10-01,1,4,24427.03,False
2010-10-08,1,4,25347.19,False
2010-10-15,1,4,24570.75,False
2010-10-22,1,4,23473.42,False
2010-10-29,1,4,25392.91,False
2010-11-05,1,4,26449.3,False
2010-11-12,1,4,25265.97,False
2010-11-19,1,4,24357.51,False
2010-11-26,1,4,26743.54,True
2010-12-03,1,4,26010.03,False
2010-12-10,1,4,25020.16,False
2010-12-17,1,4,26618.87,False
2010-12-24,1,4,29050.75,False
2010-12-31,1,4,27329.83,True
2011-01-07,1,4,28756.17,False
2011-01-14,1,4,26592.66,False
2011-01-21,1,4,25093.54,False
2011-01-28,1,4,25103.42,False
2011-02-04,1,4,30042.99,False
2011-02-11,1,4,28739.71,True
2011-02-18,1,4,27400.21,False
2011-02-25,1,4,28643.4,False
2011-03-04,1,4,30732.89,False
2011-03-11,1,4,28373.66,False
2011-03-18,1,4,27625.04,False
2011-03-25,1,4,26300.86,False
2011-04-01,1,4,28856.32,False
2011-04-08,1,4,27764.41,False
2011-04-15,1,4,26344.98,False
2011-04-22,1,4,25729.28,False
2011-04-29,1,4,26967.74,False
2011-05-06,1,4,30368.77,False
2011-05-13,1,4,26445.43,False
2011-05-20,1,4,26625.58,False
2011-05-27,1,4,26575.05,False
2011-06-03,1,4,28288.94,False
2011-06-10,1,4,27745.58,False
2011-06-17,1,4,26120.37,False
2011-06-24,1,4,24578.11,False
2011-07-01,1,4,26920.19,False
2011-07-08,1,4,28352.04,False
2011-07-15,1,4,25957.08,False
2011-07-22,1,4,25508.75,False
2011-07-29,1,4,24199.63,False
2011-08-05,1,4,29006.48,False
2011-08-12,1,4,26468.83,False
2011-08-19,1,4,28049.88,False
2011-08-26,1,4,31516.49,False
2011-09-02,1,4,32514.29,False
2011-09-09,1,4,27310.99,True
2011-09-16,1,4,25809.6,False
2011-09-23,1,4,24759.72,False
2011-09-30,1,4,26091.64,False
2011-10-07,1,4,26039.33,False
2011-10-14,1,4,23511.69,False
2011-10-21,1,4,25081.69,False
2011-10-28,1,4,24993.78,False
2011-11-04,1,4,27058.15,False
2011-11-11,1,4,26921.57,False
2011-11-18,1,4,25176.89,False
2011-11-25,1,4,27148.84,True
2011-12-02,1,4,26889.6,False
2011-12-09,1,4,26207.16,False
2011-12-16,1,4,26189.73,False
2011-12-23,1,4,27710.62,False
2011-12-30,1,4,26703.62,True
2012-01-06,1,4,29355.99,False
2012-01-13,1,4,25563.17,False
2012-01-20,1,4,25109.39,False
2012-01-27,1,4,25446.93,False
2012-02-03,1,4,29308.63,False
2012-02-10,1,4,28962.63,True
2012-02-17,1,4,27650.11,False
2012-02-24,1,4,28310.7,False
2012-03-02,1,4,29532.99,False
2012-03-09,1,4,28619.54,False
2012-03-16,1,4,27730.07,False
2012-03-23,1,4,26575.07,False
2012-03-30,1,4,26927.82,False
2012-04-06,1,4,28983.21,False
2012-04-13,1,4,29401.57,False
2012-04-20,1,4,28483.99,False
2012-04-27,1,4,27157.01,False
2012-05-04,1,4,29371.04,False
2012-05-11,1,4,26989.87,False
2012-05-18,1,4,27794.89,False
2012-05-25,1,4,27025.1,False
2012-06-01,1,4,26415.86,False
2012-06-08,1,4,30019.28,False
2012-06-15,1,4,25300.72,False
2012-06-22,1,4,25495.81,False
2012-06-29,1,4,27012.96,False
2012-07-06,1,4,29256.87,False
2012-07-13,1,4,26106.22,False
2012-07-20,1,4,24537.58,False
2012-07-27,1,4,24098.35,False
2012-08-03,1,4,26541.33,False
2012-08-10,1,4,26509.23,False
2012-08-17,1,4,27381.03,False
2012-08-24,1,4,29103.06,False
2012-08-31,1,4,29251.08,False
2012-09-07,1,4,27747.89,True
2012-09-14,1,4,24434.21,False
2012-09-21,1,4,24639.22,False
2012-09-28,1,4,23820.22,False
2012-10-05,1,4,27932.92,False
2012-10-12,1,4,26143.54,False
2012-10-19,1,4,26149.64,False
2012-10-26,1,4,25702.59,False
2010-02-05,1,5,40553.44,False
2010-02-12,1,5,38439.06,True
2010-02-19,1,5,33352.32,False
2010-02-26,1,5,28498.57,False
2010-03-05,1,5,33646.96,False
2010-03-12,1,5,33203.36,False
2010-03-19,1,5,32769.32,False
2010-03-26,1,5,49417.5,False
2010-04-02,1,5,36708.31,False
2010-04-09,1,5,29071.64,False
2010-04-16,1,5,18666.21,False
2010-04-23,1,5,35448.14,False
2010-04-30,1,5,30217.29,False
2010-05-07,1,5,33283.4,False
2010-05-14,1,5,21829.16,False
2010-05-21,1,5,21748.82,False
2010-05-28,1,5,19905.4,False
2010-06-04,1,5,32264.99,False
2010-06-11,1,5,24043.94,False
2010-06-18,1,5,25694.06,False
2010-06-25,1,5,23080.01,False
2010-07-02,1,5,24558.57,False
2010-07-09,1,5,21864.71,False
2010-07-16,1,5,20997.94,False
2010-07-23,1,5,24154.33,False
2010-07-30,1,5,23750.62,False
2010-08-06,1,5,19118.79,False
2010-08-13,1,5,20126.75,False
2010-08-20,1,5,20630.35,False
2010-08-27,1,5,15800.83,False
2010-09-03,1,5,16187.59,False
2010-09-10,1,5,17211.13,True
2010-09-17,1,5,17990.43,False
2010-09-24,1,5,18550.24,False
2010-10-01,1,5,21992.39,False
2010-10-08,1,5,23313.94,False
2010-10-15,1,5,18541.61,False
2010-10-22,1,5,22055.58,False
2010-10-29,1,5,18605.96,False
2010-11-05,1,5,21613.31,False
2010-11-12,1,5,27480.65,False
2010-11-19,1,5,23764.17,False
2010-11-26,1,5,103632.86,True
2010-12-03,1,5,41484.78,False
2010-12-10,1,5,65270.0,False
2010-12-17,1,5,71406.9,False
2010-12-24,1,5,101447.91,False
2010-12-31,1,5,33054.19,True
2011-01-07,1,5,27822.16,False
2011-01-14,1,5,20351.51,False
2011-01-21,1,5,21868.32,False
2011-01-28,1,5,23728.06,False
2011-02-04,1,5,27329.23,False
2011-02-11,1,5,30374.43,True
2011-02-18,1,5,30921.83,False
2011-02-25,1,5,35135.49,False
2011-03-04,1,5,32578.83,False
2011-03-11,1,5,29627.06,False
2011-03-18,1,5,25460.86,False
2011-03-25,1,5,26606.93,False
2011-04-01,1,5,30189.35,False
2011-04-08,1,5,27858.5,False
2011-04-15,1,5,26510.08,False
2011-04-22,1,5,23195.42,False
2011-04-29,1,5,22115.36,False
2011-05-06,1,5,20751.1,False
2011-05-13,1,5,16621.41,False
2011-05-20,1,5,21913.48,False
2011-05-27,1,5,21265.85,False
2011-06-03,1,5,22648.67,False
2011-06-10,1,5,22262.72,False
2011-06-17,1,5,20491.54,False
2011-06-24,1,5,23839.77,False
2011-07-01,1,5,21419.34,False
2011-07-08,1,5,19886.65,False
2011-07-15,1,5,20833.06,False
2011-07-22,1,5,21594.62,False
2011-07-29,1,5,18216.12,False
2011-08-05,1,5,25750.36,False
2011-08-12,1,5,23318.78,False
2011-08-19,1,5,19751.27,False
2011-08-26,1,5,18754.72,False
2011-09-02,1,5,17455.34,False
2011-09-09,1,5,17409.84,True
2011-09-16,1,5,23151.89,False
2011-09-23,1,5,21310.03,False
2011-09-30,1,5,22449.43,False
2011-10-07,1,5,29854.64,False
2011-10-14,1,5,28153.23,False
2011-10-21,1,5,28099.78,False
2011-10-28,1,5,29914.58,False
2011-11-04,1,5,28861.64,False
2011-11-11,1,5,30585.9,False
2011-11-18,1,5,25987.84,False
2011-11-25,1,5,80715.81,True
2011-12-02,1,5,26760.22,False
2011-12-09,1,5,39181.94,False
2011-12-16,1,5,64041.75,False
2011-12-23,1,5,91467.05,False
2011-12-30,1,5,36961.97,True
2012-01-06,1,5,26595.99,False
2012-01-13,1,5,17650.27,False
2012-01-20,1,5,19303.34,False
2012-01-27,1,5,24754.9,False
2012-02-03,1,5,28568.51,False
2012-02-10,1,5,37930.68,True
2012-02-17,1,5,44389.03,False
2012-02-24,1,5,37617.94,False
2012-03-02,1,5,36869.39,False
2012-03-09,1,5,31870.94,False
2012-03-16,1,5,28254.34,False
2012-03-23,1,5,27211.96,False
2012-03-30,1,5,26222.93,False
2012-04-06,1,5,25067.11,False
2012-04-13,1,5,22185.39,False
2012-04-20,1,5,22046.9,False
2012-04-27,1,5,17831.31,False
2012-05-04,1,5,21281.79,False
2012-05-11,1,5,21982.49,False
2012-05-18,1,5,18796.9,False
2012-05-25,1,5,16639.54,False
2012-06-01,1,5,16053.37,False
2012-06-08,1,5,23104.37,False
2012-06-15,1,5,24351.57,False
2012-06-22,1,5,20662.35,False
2012-06-29,1,5,22069.44,False
2012-07-06,1,5,18101.9,False
2012-07-13,1,5,17296.93,False
2012-07-20,1,5,19058.08,False
2012-07-27,1,5,15824.63,False
2012-08-03,1,5,16399.85,False
2012-08-10,1,5,18846.25,False
2012-08-17,1,5,18111.28,False
2012-08-24,1,5,22882.89,False
2012-08-31,1,5,19423.54,False
2012-09-07,1,5,17873.56,True
2012-09-14,1,5,17825.14,False
2012-09-21,1,5,21900.4,False
2012-09-28,1,5,29424.2,False
2012-10-05,1,5,27396.39,False
2012-10-12,1,5,20168.81,False
2012-10-19,1,5,25715.25,False
2012-10-26,1,5,23771.22,False
2010-02-05,1,6,5926.11,False
2010-02-12,1,6,8464.36,True
2010-02-19,1,6,7843.8,False
2010-02-26,1,6,9616.7,False
2010-03-05,1,6,7724.82,False
2010-03-12,1,6,6703.69,False
2010-03-19,1,6,6745.31,False
2010-03-26,1,6,7025.08,False
2010-04-02,1,6,7223.39,False
2010-04-09,1,6,7913.53,False
2010-04-16,1,6,7164.5,False
2010-04-23,1,6,9424.97,False
2010-04-30,1,6,5912.51,False
2010-05-07,1,6,6759.8,False
2010-05-14,1,6,10977.23,False
2010-05-21,1,6,8527.06,False
2010-05-28,1,6,9117.41,False
2010-06-04,1,6,7510.11,False
2010-06-11,1,6,10403.29,False
2010-06-18,1,6,6614.38,False
2010-06-25,1,6,7879.95,False
2010-07-02,1,6,6952.24,False
2010-07-09,1,6,7867.66,False
2010-07-16,1,6,6146.37,False
2010-07-23,1,6,9134.16,False
2010-07-30,1,6,7212.75,False
2010-08-06,1,6,7881.28,False
2010-08-13,1,6,8024.89,False
2010-08-20,1,6,1812.47,False
2010-08-27,1,6,5657.24,False
2010-09-03,1,6,7050.69,False
2010-09-10,1,6,5625.13,True
2010-09-17,1,6,5711.15,False
2010-09-24,1,6,5346.99,False
2010-10-01,1,6,5351.59,False
2010-10-08,1,6,6643.49,False
2010-10-15,1,6,6000.41,False
2010-10-22,1,6,5027.36,False
2010-10-29,1,6,5795.23,False
2010-11-05,1,6,6053.17,False
2010-11-12,1,6,7287.04,False
2010-11-19,1,6,3887.56,False
2010-11-26,1,6,27952.85,True
2010-12-03,1,6,3003.13,False
2010-12-10,1,6,5328.92,False
2010-12-17,1,6,11625.78,False
2010-12-24,1,6,23721.69,False
2010-12-31,1,6,8418.02,True
2011-01-07,1,6,4410.0,False
2011-01-14,1,6,4814.13,False
2011-01-21,1,6,1990.03,False
2011-01-28,1,6,4742.89,False
2011-02-04,1,6,7717.17,False
2011-02-11,1,6,5965.64,True
2011-02-18,1,6,9850.16,False
2011-02-25,1,6,7296.39,False
2011-03-04,1,6,8337.55,False
2011-03-11,1,6,4878.58,False
2011-03-18,1,6,4892.6,False
